wiki_title,wiki_pageid,wiki_url,wiki_state,wiki_level,wiki_wikidata_qid,wiki_nces_id,match_method,match_score,nces_school_id,nces_school_name,nces_sector,nces_state,nces_city,nces_low_grade,nces_high_grade
Bruce Randolph School,30698536,https://en.wikipedia.org/wiki/Bruce_Randolph_School,Colorado,high,Q4978180,080336001869,nces_id,100.0,080336001869,Bruce Randolph School,public,CO,denver,06,12
Brush High School (Colorado),50537455,https://en.wikipedia.org/wiki/Brush_High_School_(Colorado),Colorado,high,Q85749286,080261000154,nces_id,100.0,080261000154,Brush High School,public,CO,brush,09,12
Buena Vista High School (Colorado),24729901,https://en.wikipedia.org/wiki/Buena_Vista_High_School_(Colorado),Colorado,high,Q4985445,080264000157,nces_id,100.0,080264000157,Buena Vista High School,public,CO,buena vista,09,12
CIVA Charter High School,47045929,https://en.wikipedia.org/wiki/CIVA_Charter_High_School,Colorado,high,Q5011945,080306001589,nces_id,100.0,080306001589,CIVA Charter Academy,public,CO,colorado springs,09,12
Castle View High School,7280913,https://en.wikipedia.org/wiki/Castle_View_High_School,Colorado,high,Q5050333,080345001918,nces_id,100.0,080345001918,Castle View High School,public,CO,castle rock,09,12
Cañon City High School,36178005,https://en.wikipedia.org/wiki/Cañon_City_High_School,Colorado,high,Q14684366,080279000172,nces_id,100.0,080279000172,Canon City High School,public,CO,canon city,09,12
Centaurus High School,4848065,https://en.wikipedia.org/wiki/Centaurus_High_School,Colorado,high,Q5059051,080249000107,nces_id,100.0,080249000107,Centaurus High School,public,CO,lafayette,09,12
"Centennial High School (Pueblo, Colorado)",8324376,"https://en.wikipedia.org/wiki/Centennial_High_School_(Pueblo,_Colorado)",Colorado,high,Q5059162,080612001035,nces_id,100.0,080612001035,Centennial High School,public,CO,pueblo,09,12
"Central High School (Grand Junction, Colorado)",4108664,"https://en.wikipedia.org/wiki/Central_High_School_(Grand_Junction,_Colorado)",Colorado,high,Q5061184,080435000600,nces_id,100.0,080435000600,Central High School,public,CO,grand junction,09,12
"Central High School (Pueblo, Colorado)",22751362,"https://en.wikipedia.org/wiki/Central_High_School_(Pueblo,_Colorado)",Colorado,high,Q5061198,080612001037,nces_id,100.0,080612001037,Central High School,public,CO,pueblo,09,12
Chaparral High School (Colorado),3041750,https://en.wikipedia.org/wiki/Chaparral_High_School_(Colorado),Colorado,high,Q5072932,080345001578,nces_id,100.0,080345001578,Chaparral High School,public,CO,parker,09,12
Chatfield High School (Colorado),758455,https://en.wikipedia.org/wiki/Chatfield_High_School_(Colorado),Colorado,high,Q5087600,080480001383,nces_id,100.0,080480001383,Chatfield High School,public,CO,littleton,09,12
Cherokee Trail High School,8935980,https://en.wikipedia.org/wiki/Cherokee_Trail_High_School,Colorado,high,Q5092221,080291001951,nces_id,100.0,080291001951,Cherokee Trail High School,public,CO,aurora,09,12
Cherry Creek High School,2275869,https://en.wikipedia.org/wiki/Cherry_Creek_High_School,Colorado,high,Q5092324,080291000186,nces_id,100.0,080291000186,Cherry Creek High School,public,CO,greenwood village,09,12
Cheyenne Mountain High School,8504837,https://en.wikipedia.org/wiki/Cheyenne_Mountain_High_School,Colorado,high,Q5094590,080294000211,nces_id,100.0,080294000211,Cheyenne Mountain High School,public,CO,colorado springs,09,12
Clear Creek High School (Colorado),21147488,https://en.wikipedia.org/wiki/Clear_Creek_High_School_(Colorado),Colorado,high,Q5130685,080300000217,nces_id,100.0,080300000217,Clear Creek High School,public,CO,evergreen,09,12
Coal Ridge High School,13783232,https://en.wikipedia.org/wiki/Coal_Ridge_High_School,Colorado,high,Q5137768,080624001906,nces_id,100.0,080624001906,Coal Ridge High School,public,CO,new castle,09,12
Collegiate Academy of Colorado,28304540,https://en.wikipedia.org/wiki/Collegiate_Academy_of_Colorado,Colorado,high,Q5146945,080480001036,nces_id,100.0,080480001036,Collegiate Academy of Colorado,public,CO,littleton,PK,12
Colorado Academy,8850518,https://en.wikipedia.org/wiki/Colorado_Academy,Colorado,high,Q5148696,,name_state,100.0,00209873,COLORADO ACADEMY,private,CO,denver,2,17
Colorado Rocky Mountain School,4665100,https://en.wikipedia.org/wiki/Colorado_Rocky_Mountain_School,Colorado,high,Q5148905,,name_state,100.0,00209523,COLORADO ROCKY MOUNTAIN SCHOOL,private,CO,carbondale,14,17
Colorado School for the Deaf and Blind,10656385,https://en.wikipedia.org/wiki/Colorado_School_for_the_Deaf_and_Blind,Colorado,high,Q5148908,,name_state,100.0,080002306410,Colorado School for the Deaf and Blind,public,CO,colorado springs,PK,12
Colorado's Finest High School of Choice,21228875,https://en.wikipedia.org/wiki/Colorado's_Finest_High_School_of_Choice,Colorado,high,Q5148675,,name_state,100.0,080378001310,Colorado's Finest High School of Choice,public,CO,englewood,09,12
Columbine High School,379497,https://en.wikipedia.org/wiki/Columbine_High_School,Colorado,high,Q1112675,080480000707,nces_id,100.0,080480000707,Columbine High School,public,CO,littleton,09,12
Columbus High School (Texas),41141605,https://en.wikipedia.org/wiki/Columbus_High_School_(Texas),Colorado,high,Q16950214,481470000963,nces_id,100.0,481470000963,COLUMBUS H S,public,TX,columbus,09,12
Conifer High School,9710661,https://en.wikipedia.org/wiki/Conifer_High_School,Colorado,high,Q5161063,080480001542,nces_id,100.0,080480001542,Conifer Senior High School,public,CO,conifer,09,12
Coronado High School (Colorado),8442122,https://en.wikipedia.org/wiki/Coronado_High_School_(Colorado),Colorado,high,Q5172159,080306000228,nces_id,100.0,080306000228,Coronado High School,public,CO,colorado springs,09,12
Crested Butte Community School,52043932,https://en.wikipedia.org/wiki/Crested_Butte_Community_School,Colorado,high,Q28230493,080447000655,nces_id,100.0,080447000655,Crested Butte Secondary School,public,CO,crested butte,06,12
Cripple Creek-Victor Junior/Senior High School,12409574,https://en.wikipedia.org/wiki/Cripple_Creek-Victor_Junior/Senior_High_School,Colorado,high,Q5185830,080318000281,nces_id,100.0,080318000281,Cripple Creek-Victor Junior-Senior High School,public,CO,cripple creek,06,12
Custer County Schools,21524902,https://en.wikipedia.org/wiki/Custer_County_Schools,Colorado,high,Q5196303,080720001225,nces_id,100.0,080720001225,Custer County High School,public,CO,westcliffe,09,12
D'Evelyn Junior/Senior High School,6670048,https://en.wikipedia.org/wiki/D'Evelyn_Junior/Senior_High_School,Colorado,high,Q5203131,080480000964,nces_id,100.0,080480000964,D'Evelyn Junior/Senior High School,public,CO,denver,06,12
Dakota Ridge High School,24746393,https://en.wikipedia.org/wiki/Dakota_Ridge_High_School,Colorado,high,Q5210042,080480001543,nces_id,100.0,080480001543,Dakota Ridge Senior High School,public,CO,littleton,09,12
Daniel C. Oakes High School,62025816,https://en.wikipedia.org/wiki/Daniel_C._Oakes_High_School,Colorado,high,Q85755633,080345006218,nces_id,100.0,080345006218,Daniel C Oakes High School--Castle Rock,public,CO,castle rock,09,12
Denver Academy,3479815,https://en.wikipedia.org/wiki/Denver_Academy,Colorado,high,Q5259669,,name_state,100.0,A9101526,DENVER ACADEMY,private,CO,denver,7,17
Denver Academy of Torah,79232117,https://en.wikipedia.org/wiki/Denver_Academy_of_Torah,Colorado,,Q132853388,,name_state,100.0,A0500805,DENVER ACADEMY OF TORAH,private,CO,denver,3,17
Denver Christian School,18875176,https://en.wikipedia.org/wiki/Denver_Christian_School,Colorado,high,Q5259690,,name_state,100.0,A9101527,DENVER CHRISTIAN SCHOOL,private,CO,lakewood,2,17
Denver Jewish Day School,37844129,https://en.wikipedia.org/wiki/Denver_Jewish_Day_School,Colorado,high,Q5259737,,name_state,100.0,AA001232,DENVER JEWISH DAY SCHOOL,private,CO,denver,2,17
Denver Online,33005982,https://en.wikipedia.org/wiki/Denver_Online,Colorado,high,Q5259757,080336001955,nces_id,100.0,080336001955,Denver Online,public,CO,denver,06,12
Denver School of the Arts,5551285,https://en.wikipedia.org/wiki/Denver_School_of_the_Arts,Colorado,high,Q5259782,080336001574,nces_id,100.0,080336001574,Denver School of the Arts,public,CO,denver,06,12
Destinations Career Academy of Colorado,42370131,https://en.wikipedia.org/wiki/Destinations_Career_Academy_of_Colorado,Colorado,high,Q16977216,,name_state,100.0,080486006387,Destinations Career Academy of Colorado,public,CO,westminster,04,12
Discovery Canyon Campus,24805297,https://en.wikipedia.org/wiki/Discovery_Canyon_Campus,Colorado,high,Q5281877,080192001905,nces_id,100.0,080192001905,Discovery Canyon Campus High School,public,CO,colorado springs,09,12
Doherty High School,8442154,https://en.wikipedia.org/wiki/Doherty_High_School,Colorado,high,Q7787236,080306000268,nces_id,100.0,080306000268,Doherty High School,public,CO,colorado springs,09,12
Douglas County High School (Colorado),9582541,https://en.wikipedia.org/wiki/Douglas_County_High_School_(Colorado),Colorado,high,Q5301368,080345000440,nces_id,100.0,080345000440,Douglas County High School,public,CO,castle rock,09,12
Durango High School (Colorado),40353549,https://en.wikipedia.org/wiki/Durango_High_School_(Colorado),Colorado,high,Q15215437,,name_state,100.0,080348000448,Durango High School,public,CO,durango,09,12
Eagle County Charter Academy,27454225,https://en.wikipedia.org/wiki/Eagle_County_Charter_Academy,Colorado,middle,Q5325052,,name_state,100.0,080354000851,Eagle County Charter Academy,public,CO,edwards,KG,08
Eagle Valley High School,37561614,https://en.wikipedia.org/wiki/Eagle_Valley_High_School,Colorado,high,Q5325297,080354000463,nces_id,100.0,080354000463,Eagle Valley High School,public,CO,gypsum,09,12
Eaglecrest High School,9614389,https://en.wikipedia.org/wiki/Eaglecrest_High_School,Colorado,high,Q5325322,080291006156,nces_id,100.0,080291006156,Eaglecrest High School,public,CO,centennial,09,12
"East High School (Denver, Colorado)",4000763,"https://en.wikipedia.org/wiki/East_High_School_(Denver,_Colorado)",Colorado,high,Q5328588,080336000338,nces_id,100.0,080336000338,East High School,public,CO,denver,09,12
"East High School (Pueblo, Colorado)",24333500,"https://en.wikipedia.org/wiki/East_High_School_(Pueblo,_Colorado)",Colorado,high,Q5328595,080612001040,nces_id,100.0,080612001040,East High School,public,CO,pueblo,09,12
Eaton High School (Colorado),38446874,https://en.wikipedia.org/wiki/Eaton_High_School_(Colorado),Colorado,high,Q5331357,080360000476,nces_id,100.0,080360000476,Eaton High School,public,CO,eaton,09,12
Ellicott High School,61692996,https://en.wikipedia.org/wiki/Ellicott_High_School,Colorado,high,Q85759027,080375000485,nces_id,100.0,080375000485,Ellicott Senior High School,public,CO,ellicott,09,12
Englewood High School (Colorado),2754782,https://en.wikipedia.org/wiki/Englewood_High_School_(Colorado),Colorado,high,Q5378126,080378000491,nces_id,100.0,080378000491,Englewood High School,public,CO,englewood,09,12
Erie High School (Colorado),11293610,https://en.wikipedia.org/wiki/Erie_High_School_(Colorado),Colorado,high,Q5388311,080537001889,nces_id,100.0,080537001889,Erie High School,public,CO,erie,09,12
Evergreen High School (Colorado),6186269,https://en.wikipedia.org/wiki/Evergreen_High_School_(Colorado),Colorado,high,Q5417205,080480000719,nces_id,100.0,080480000719,Evergreen High School,public,CO,evergreen,09,12
Fairview High School (Colorado),3877743,https://en.wikipedia.org/wiki/Fairview_High_School_(Colorado),Colorado,high,Q5430818,080249000114,nces_id,100.0,080249000114,Fairview High School,public,CO,boulder,09,12
Falcon High School,13641238,https://en.wikipedia.org/wiki/Falcon_High_School,Colorado,high,Q5431747,080387000507,nces_id,100.0,080387000507,Falcon High School,public,CO,peyton,09,12
Florence Junior/Senior High School,46832774,https://en.wikipedia.org/wiki/Florence_Junior/Senior_High_School,Colorado,high,Q20714659,080396000514,nces_id,100.0,080396000514,Florence Jr./Sr. High School,public,CO,florence,07,12
Foothills Academy (Colorado),19721417,https://en.wikipedia.org/wiki/Foothills_Academy_(Colorado),Colorado,high,Q5466498,,fuzzy,100.0,080192001319,Foothills Elementary School,public,CO,colorado springs,KG,05
Fort Collins High School,5889231,https://en.wikipedia.org/wiki/Fort_Collins_High_School,Colorado,high,Q5470956,080399000528,nces_id,100.0,080399000528,Fort Collins High School,public,CO,fort collins,09,12
Fort Morgan High School,70580808,https://en.wikipedia.org/wiki/Fort_Morgan_High_School,Colorado,high,Q111941823,080405000557,nces_id,100.0,080405000557,Fort Morgan High School,public,CO,fort morgan,09,12
Fossil Ridge High School (Colorado),14074784,https://en.wikipedia.org/wiki/Fossil_Ridge_High_School_(Colorado),Colorado,high,Q5473499,080399001848,nces_id,100.0,080399001848,Fossil Ridge High School,public,CO,fort collins,09,12
Fountain Valley School of Colorado,2053824,https://en.wikipedia.org/wiki/Fountain_Valley_School_of_Colorado,Colorado,high,Q5474780,,name_state,100.0,00209217,FOUNTAIN VALLEY SCHOOL OF COLORADO,private,CO,colorado springs,14,17
Fountain-Fort Carson High School,11506177,https://en.wikipedia.org/wiki/Fountain-Fort_Carson_High_School,Colorado,high,Q5474676,080408000562,nces_id,100.0,080408000562,Fountain-Fort Carson High School,public,CO,fountain,09,12
Frederick High School (Colorado),28682192,https://en.wikipedia.org/wiki/Frederick_High_School_(Colorado),Colorado,high,Q5498033,080537000902,nces_id,100.0,080537000902,Frederick Senior High School,public,CO,frederick,09,12
Fruita Monument High School,5496871,https://en.wikipedia.org/wiki/Fruita_Monument_High_School,Colorado,high,Q5506419,080435000609,nces_id,100.0,080435000609,Fruita Monument High School,public,CO,fruita,09,12
Gateway High School (Colorado),5630004,https://en.wikipedia.org/wiki/Gateway_High_School_(Colorado),Colorado,high,Q5527243,080234000063,nces_id,100.0,080234000063,Gateway High School,public,CO,aurora,09,12
George Washington High School (Colorado),4562625,https://en.wikipedia.org/wiki/George_Washington_High_School_(Colorado),Colorado,high,Q5545973,080336000352,nces_id,100.0,080336000352,George Washington High School,public,CO,denver,09,12
Gilpin County Undivided High School,2988441,https://en.wikipedia.org/wiki/Gilpin_County_Undivided_High_School,Colorado,high,Q5562574,080423001298,nces_id,100.0,080423001298,Gilpin County Undivided High School,public,CO,black hawk,06,12
Glenwood Springs High School,31266857,https://en.wikipedia.org/wiki/Glenwood_Springs_High_School,Colorado,high,Q5569492,080426000588,nces_id,100.0,080426000588,Glenwood Springs High School,public,CO,glenwood springs,09,12
Golden High School,8304019,https://en.wikipedia.org/wiki/Golden_High_School,Colorado,high,Q5579549,080480000733,nces_id,100.0,080480000733,Golden High School,public,CO,golden,09,12
Granada School,12408850,https://en.wikipedia.org/wiki/Granada_School,Colorado,high,Q5594118,080429000593,nces_id,100.0,080429000593,Granada Undivided High School,public,CO,granada,07,12
Grand Junction High School,5502278,https://en.wikipedia.org/wiki/Grand_Junction_High_School,Colorado,high,Q5594705,080435000612,nces_id,100.0,080435000612,Grand Junction High School,public,CO,grand junction,09,12
Grandview High School (Colorado),7608020,https://en.wikipedia.org/wiki/Grandview_High_School_(Colorado),Colorado,high,Q5595574,080291001625,nces_id,100.0,080291001625,Grandview High School,public,CO,aurora,09,12
Greeley Central High School,40414344,https://en.wikipedia.org/wiki/Greeley_Central_High_School,Colorado,high,Q15222094,080441000641,nces_id,100.0,080441000641,Greeley Central High School,public,CO,greeley,09,12
